frame,x0,x1,stress,sphere_res,stiefel_res,residual_ortho,health
3548,-4.14810169329423752e-3,8.64464584221308785e-1,1.13001610459791157e0,0.00000000000000000e0,4.97771941632404708e-16,1.03851854526380608e-16,Nominal
3549,1.00892309742889164e0,-3.75835633291472071e-1,2.34597641990775263e-1,0.00000000000000000e0,4.48002203487276167e-16,1.53611514673263791e-16,Nominal
3550,-3.56560988947251314e-2,4.13855971287855340e-1,1.67277886184445501e-1,0.00000000000000000e0,6.01166161775814512e-16,5.59431511413976202e-17,Nominal
3551,-2.16088125128747442e-2,5.44032618226176545e-1,2.16751399219555774e-2,2.22044604925031308e-16,3.31627228006970762e-16,3.51631486686929875e-16,Nominal
3552,3.60515905547700646e-2,-1.25436228277942430e-1,3.66401186286062774e-2,1.11022302462515654e-16,2.52960515500474735e-16,2.80660889198046170e-16,Nominal
3553,-4.87583476533070478e-2,5.12541821259912433e-1,2.40145977082885320e-1,0.00000000000000000e0,3.60530464250817199e-16,1.26146724751376470e-16,Nominal
3554,-2.30883731779713899e-2,8.18041198818981741e-1,4.87929158630763360e-1,0.00000000000000000e0,2.28838892879038780e-16,1.15694481776320200e-16,Nominal
3555,-2.18841634139049918e-2,7.16449585154061319e-1,5.51156619378698087e-1,2.22044604925031308e-16,2.72224490340922702e-16,2.12855589406784712e-16,Nominal
3556,-2.75768620177559015e-2,-3.32073012465825768e-1,6.21271993222450192e-1,0.00000000000000000e0,2.71116801459728966e-16,1.41866021015769006e-16,Nominal
3557,4.25213022383859052e-2,-1.68596580446512156e-1,5.60077880580433396e-1,2.22044604925031308e-16,4.44986581630326293e-16,1.86918466965894938e-16,Nominal
3558,-8.13250065252788500e-3,3.14127690208955146e-1,2.69464380243234825e-1,0.00000000000000000e0,5.01551503123067350e-16,1.19695919842399690e-16,Nominal
3559,-2.27614438968815613e-2,5.37840741711822057e-1,5.49607984421650597e-1,0.00000000000000000e0,3.86171811036361371e-16,2.87535321993487094e-16,Nominal
3560,-6.92325132323324838e-3,-3.55130200348575897e-1,7.75631420461336596e-1,1.11022302462515654e-16,3.17534960468525445e-16,5.18705525800945090e-16,Nominal
3561,1.03030565775241278e0,8.05032084673856785e-1,9.66040598863435740e-2,0.00000000000000000e0,2.85173449911663580e-16,1.78836445220152306e-16,Nominal
3562,3.78832379565855748e-2,-9.32878330325657812e-1,1.04450530617484505e0,0.00000000000000000e0,3.68841945932702235e-16,1.36900349785229884e-16,Nominal
3563,9.91610125961634337e-1,9.07624523163116814e-1,4.12802274956105775e-1,0.00000000000000000e0,3.64772791838456905e-16,4.50791185054340149e-16,Nominal
3564,-4.25701837841504643e-2,-6.11490637060167597e-1,6.30348620504985746e-2,0.00000000000000000e0,2.59919240015929794e-16,3.70110479849655364e-16,Nominal
3565,-3.34255667515664934e-2,4.13229628228488632e-1,1.71177716360049526e-1,0.00000000000000000e0,2.33512080095363859e-16,1.68402251858762406e-16,Nominal
3566,4.40990119387320578e-2,-8.84139178498551281e-1,2.51101613546945601e-1,0.00000000000000000e0,6.26847554756023432e-16,2.21617289143723224e-16,Nominal
3567,-5.94740814275187581e-3,2.71102238626856895e-2,6.86144888400372022e-1,0.00000000000000000e0,5.55810382784262855e-16,9.24015078231333345e-17,Nominal
3568,9.57909329219705952e-1,-7.00793978808928797e-1,5.10712192579134028e-1,1.11022302462515654e-16,2.56140600572744865e-16,4.28880340830788633e-16,Nominal
3569,3.09212685407609170e-2,-7.69626305680739531e-1,1.87783736224228281e-1,1.11022302462515654e-16,3.94602883927256716e-16,2.82029974831032526e-16,Nominal
3570,-2.30114251430733061e-3,3.45689394991786747e-1,8.03651706873699245e-2,0.00000000000000000e0,1.62069041612980431e-16,1.79642321379564189e-16,Nominal
3571,3.97967248373656823e-2,4.44660449491257159e-1,1.76581296517108566e0,0.00000000000000000e0,2.33731056085320416e-16,1.80944215311192012e-16,Nominal
3572,2.00056737923046013e0,-5.84413845320225889e-1,2.90942181940848976e-1,1.11022302462515654e-16,4.06266164274095217e-16,2.36838995163968390e-16,Nominal
3573,-2.84328915061315968e-2,7.60370200362334270e-1,6.86637027444294112e-1,0.00000000000000000e0,1.14655904789992996e-16,1.27737974244114813e-16,Nominal
3574,9.77438164469714876e-1,1.66471599820323002e-1,1.40222413181370253e0,0.00000000000000000e0,2.91319938736844443e-16,1.68545147303954515e-16,Nominal
3575,2.03346082132814221e0,-5.28594679693864977e-1,2.23614265930265010e-1,0.00000000000000000e0,3.19339929472191353e-16,1.72218817623288292e-16,Nominal
3576,1.85237523195495371e-2,-8.47976510259327965e-1,5.19276563455715268e-1,0.00000000000000000e0,1.67703892975475836e-16,7.88106850030428018e-17,Nominal
3577,3.86436634870136464e-2,-8.89716855221624803e-1,4.00560969744052753e-1,0.00000000000000000e0,3.24759508836163249e-16,2.57448685747564838e-16,Nominal
3578,1.83980865457753504e-3,3.31979103773088369e-1,9.86700470938715490e-1,2.22044604925031308e-16,2.58933265898726602e-16,1.18571871006688678e-16,Nominal
3579,9.88436256883843178e-1,1.61597801229399485e-1,4.46802860633698229e-1,1.11022302462515654e-16,1.28064425906153006e-16,2.43653012572667673e-16,Nominal
3580,-7.79190072702141707e-3,5.77052992445390878e-1,1.97534015619217684e-1,1.11022302462515654e-16,5.08868646660353877e-16,2.73096387922644852e-16,Nominal
3581,-4.06804173777689307e-2,5.52943240106213985e-2,1.76582302191423568e-1,1.11022302462515654e-16,2.74634723673218566e-16,3.07521327519873993e-16,Nominal
3582,-1.78381172209093886e-2,-3.93935919741856599e-1,9.57261095592893740e-1,1.11022302462515654e-16,2.29298686175415162e-16,2.61845576667213508e-16,Nominal
3583,1.04577295993428065e0,6.51625335404361072e-1,1.83350559513066336e-1,0.00000000000000000e0,3.33969187058216179e-16,5.05730656194208716e-16,Nominal
3584,3.48119767777122641e-2,4.97766463072177645e-1,2.04833164020189140e-1,0.00000000000000000e0,3.99003369234745866e-16,3.61888430622384025e-16,Nominal
3585,1.88169200722592138e-3,3.55607532082737432e-1,3.47666439199947219e-1,1.11022302462515654e-16,3.40933850878503851e-16,1.39642546120159113e-16,Nominal
3586,-4.99162452080144994e-2,9.95627503489415755e-1,3.62259516643872459e-2,0.00000000000000000e0,5.30724748809966747e-16,3.59100329767152762e-16,Nominal
3587,-1.73204961145761241e-2,-6.63800810579414424e-1,1.36072909765496686e-2,0.00000000000000000e0,2.81199157025794625e-16,2.08578407042495158e-16,Nominal
3588,-3.53980576869293226e-2,6.76170218189000138e-1,1.74726381131792396e-1,0.00000000000000000e0,5.13719839789652530e-16,3.43895530136011939e-16,Nominal
3589,2.00301322122322344e-2,9.23149741200378848e-1,2.21015808209689801e-1,0.00000000000000000e0,2.05862100578249487e-16,2.52347118176215931e-16,Nominal
3590,2.44454922506353485e-2,-8.62959933144584301e-1,3.44001436284154694e-1,0.00000000000000000e0,3.64961328079853417e-16,9.73961206222593600e-17,Nominal
3591,3.43508829285189485e-2,-3.88921450898709775e-1,6.88884164732387339e-1,0.00000000000000000e0,2.72453814748653309e-16,1.56136293272489636e-16,Nominal
3592,1.03372188646724972e0,-2.52347567324610944e-1,6.49679600222360376e-1,0.00000000000000000e0,2.65311338543997476e-16,2.50095150311863485e-16,Nominal
3593,4.73940133054937679e-2,-3.88791896058973574e-1,3.79021009599172953e-1,1.11022302462515654e-16,1.17475494286041571e-16,2.58380641617867093e-16,Nominal
3594,2.56635655434537951e-2,-9.33057847005833274e-1,9.30790913176450019e-1,0.00000000000000000e0,3.40519993642365462e-16,1.15427770444265992e-16,Nominal
3595,1.02551337424295097e0,-5.82755062008332603e-1,2.87890227380611319e-1,0.00000000000000000e0,2.58259460879433949e-16,6.93889390390722838e-17,Nominal
3596,-4.40120675162110550e-2,-9.06851536669547098e-1,3.43681707766452238e-1,0.00000000000000000e0,1.43683910804827880e-16,1.81510857602399873e-16,Nominal
3597,4.67832172824366663e-2,-4.33303679395404373e-1,2.68614814536223379e-1,0.00000000000000000e0,4.39239725903475617e-17,2.22477863102718533e-16,Nominal
3598,-5.30230113945864313e-3,-9.54805690740223367e-1,5.17147404292236823e-1,0.00000000000000000e0,4.66241022255964964e-16,1.19030388600815001e-16,Nominal
3599,4.30510140863474833e-2,-8.29657367583629846e-1,5.27005688548387585e-3,1.11022302462515654e-16,2.75587045792953907e-16,1.43091029492651293e-16,Nominal
3600,-9.43344868271589476e-3,1.07109196356836245e-1,3.84881596361570932e-1,0.00000000000000000e0,3.38340014929191292e-16,2.65225547824382450e-16,Nominal
3601,-1.76233492885870431e-2,-4.76866179323525152e-1,5.23425971798720857e-1,0.00000000000000000e0,3.21921516459298146e-16,1.53285176457230459e-16,Nominal
3602,2.93805206733648294e-2,2.71603444830311513e-1,9.91180037241242706e-2,0.00000000000000000e0,4.49822611342335877e-16,2.92752254517761156e-16,Nominal
3603,-1.10922459959931340e-2,4.29008474632576409e-1,8.47397531840893614e-1,1.11022302462515654e-16,3.34541433586121589e-16,1.84809630756094514e-16,Nominal
3604,1.04820023341450552e0,-2.45577609659375140e-1,9.24059166783960051e-1,0.00000000000000000e0,4.22192279637853775e-16,1.06822913836378626e-16,Nominal
3605,1.00719519704507476e0,-5.48234807265674862e-1,5.78107618796078637e-1,0.00000000000000000e0,1.35787135289621389e-16,1.22187227855139215e-16,Nominal
3606,3.27353828674471839e-2,5.96830052236083430e-1,3.30043933035545578e-1,0.00000000000000000e0,2.60705334513202467e-16,8.58293774722919461e-17,Nominal
3607,4.57350610180063538e-2,6.09697743711800522e-1,1.32929789912042828e0,1.11022302462515654e-16,5.51996874043215622e-16,1.36327634628261718e-16,Nominal
3608,9.79227420751079047e-1,-5.08146292289245682e-1,3.59305827431456004e-1,0.00000000000000000e0,7.74884685602927007e-16,7.14042611372459696e-16,Nominal
3609,1.25067427085054812e-2,-8.05757295332471646e-1,3.87742703987574711e-1,1.11022302462515654e-16,1.30532898669044696e-16,5.28495969885068138e-16,Nominal
3610,4.96211708226332593e-2,-1.23388514888777223e-1,1.51868361299067223e-1,0.00000000000000000e0,3.59989605080098353e-16,1.25671706681973001e-16,Nominal
3611,1.14270927357593040e-2,8.16668591064272587e-1,1.21695477212709902e0,1.11022302462515654e-16,3.34949903405916344e-16,2.28541305682851286e-16,Nominal
3612,1.03047950777075359e0,1.25023656807324635e-1,1.08925538376435038e-1,0.00000000000000000e0,4.60261483266453447e-16,1.10206150970769344e-16,Nominal
3613,-1.27388102896713873e-3,-9.35169265275815453e-1,4.43965058376242339e-1,0.00000000000000000e0,3.23828411526404751e-16,3.55444797896667304e-16,Nominal
3614,3.54014100455866815e-2,7.94330394397604334e-2,1.06980811892876115e-2,1.11022302462515654e-16,5.48861905745894768e-16,6.48204212234013820e-17,Nominal
3615,-1.13944677527146876e-2,5.82932980596372330e-1,7.20033680017399202e-1,0.00000000000000000e0,1.48181286760369822e-16,3.49770006353196625e-16,Nominal
3616,1.01287640422793879e0,-3.78913766492817938e-1,4.52191120601818319e-1,1.11022302462515654e-16,4.58231811398750100e-16,2.06032647890800173e-16,Nominal
3617,1.28777668657843684e-2,-9.16535679253505542e-1,7.57929477164752452e-1,0.00000000000000000e0,2.46802330039076088e-16,3.88121118190648097e-16,Nominal
3618,9.79531327872450341e-1,-2.54387541878664303e-1,2.56823887254660987e-1,0.00000000000000000e0,3.15915909200556635e-16,1.40091843241891425e-16,Nominal
3619,1.45582432239612660e-3,-4.32951087863029382e-1,2.85724426130541831e-1,1.11022302462515654e-16,5.63788512601591586e-16,3.00308741343043109e-16,Nominal
3620,-8.74466945818170964e-3,-7.58922298069347745e-1,9.09695125661616810e-1,0.00000000000000000e0,2.22695865216119001e-16,3.40520584806574908e-16,Nominal
3621,9.81415432261891429e-1,5.13993400643650178e-1,6.96643244364202552e-1,2.22044604925031308e-16,1.17218351284167844e-16,9.10679646887109043e-17,Nominal
3622,9.69802720854333833e-1,2.96439939734732372e-1,6.28319496378306752e-1,0.00000000000000000e0,2.52937198364446585e-16,7.95056623259362647e-17,Nominal
3623,3.35918263657974045e-2,-6.42946794277602818e-1,1.54930518247655691e-2,0.00000000000000000e0,3.37575787553301580e-16,1.57636620283772275e-16,Nominal
3624,1.55523546357820737e-2,1.37547097724770362e-1,3.06435235008562401e-1,1.11022302462515654e-16,2.43955415080509528e-16,1.20604614578078716e-16,Nominal
3625,-4.33678806333432157e-2,2.11317800348201912e-1,1.37417980808272988e0,0.00000000000000000e0,3.15828111454744944e-16,2.74941357960564053e-16,Nominal
3626,2.00245750896345465e0,6.17084666010593752e-1,1.78729307711631757e-1,0.00000000000000000e0,3.14556031970183071e-16,5.41458858132254634e-17,Nominal
3627,-1.18939546805596156e-2,-4.89318063322207175e-1,4.12519836287739805e-1,0.00000000000000000e0,5.47367646286428401e-16,1.61105292483382155e-16,Nominal
3628,1.61771678310860811e-2,5.89431065656758291e-1,7.63972173892082385e-1,0.00000000000000000e0,3.17572653202700203e-16,2.57061225598479637e-16,Nominal
3629,1.01483505465853541e0,-9.81809418567785919e-1,5.33081873649748461e-1,0.00000000000000000e0,3.45264211618458237e-16,3.01914954473366621e-16,Nominal
3630,-3.12307491276855448e-2,-4.95476319806939847e-1,1.43330038757396916e-1,0.00000000000000000e0,5.06148982148888697e-16,1.91753928481824657e-16,Nominal
3631,4.23144838821262748e-2,6.86427285479023208e-2,9.04587057876232947e-1,0.00000000000000000e0,2.50640717156340522e-16,2.11231328185644313e-16,Nominal
3632,1.03136203993808340e0,-2.61237259152063084e-1,1.08042373089463517e-1,0.00000000000000000e0,3.16550199053153675e-16,1.17037804110620540e-16,Nominal
3633,-3.95711550703198855e-2,7.40923048604889223e-1,1.46201469337795764e-1,1.11022302462515654e-16,2.52723270493282805e-16,1.15741260648320063e-16,Nominal
3634,-1.00764284764522372e-2,1.47458671522635143e-1,5.41370047697316448e-1,0.00000000000000000e0,3.16741913005866469e-16,1.80486286044084898e-16,Nominal
3635,-4.52180314152341722e-2,-4.43366596022765735e-1,6.09362024147254822e-1,0.00000000000000000e0,2.79828695038646189e-16,1.75849972048810850e-16,Nominal
3636,-2.37291443429906851e-2,-9.09933745558721974e-3,1.22908564110425944e-1,1.11022302462515654e-16,2.49704729925720641e-16,1.74455100589548663e-16,Nominal
3637,-3.09505969365002631e-2,4.83196526718363550e-2,4.47220633538521484e-1,0.00000000000000000e0,3.34838143453478647e-16,2.19291622309889712e-16,Nominal
3638,2.80032627831992460e-2,5.17963696084128733e-1,2.58507110145343777e-1,0.00000000000000000e0,3.15559980492877678e-16,1.42482481858091010e-16,Nominal
3639,1.29618621569186476e-2,-7.58138518360055746e-1,1.00668203957050606e0,1.11022302462515654e-16,2.51947497110680024e-16,2.85466128939818215e-16,Nominal
3640,1.04515937655919111e0,9.41752789602643858e-1,9.38058338007910830e-1,0.00000000000000000e0,3.87952202282130789e-16,2.19097703921907528e-16,Nominal
3641,1.01234067660694316e0,3.85892618945249843e-1,7.57628995700412755e-1,1.11022302462515654e-16,4.24757618194431699e-16,1.27617181806465865e-16,Nominal
3642,1.03701650626087094e0,1.82416236179163693e-1,5.61370208673005466e-2,0.00000000000000000e0,2.58974665181634428e-16,2.50191391654715547e-16,Nominal
3643,-3.96986865902009198e-2,-2.80529523217652121e-1,8.01619971110314578e-1,1.11022302462515654e-16,2.23517790392202103e-16,5.43054346022840994e-17,Nominal
3644,9.77831802739886125e-1,6.76921841670896418e-1,2.52535773188998780e-2,1.11022302462515654e-16,3.46536795396420149e-16,9.52677535314276743e-17,Nominal
3645,2.92663447510022601e-2,-6.81655752384164426e-1,1.84797454724048293e-1,0.00000000000000000e0,2.76600692694315592e-16,1.59179194089066076e-16,Nominal
3646,-6.64343160968763370e-3,-8.57829431524967712e-1,1.44317524383466012e-2,1.11022302462515654e-16,3.24965614944030155e-16,3.57218274837397998e-16,Nominal
3647,-3.64912145108693339e-2,-9.88309935947817575e-1,3.42025504192807972e-1,1.11022302462515654e-16,2.62651685371119150e-16,2.91774094245860076e-16,Nominal
3648,-1.04631200159200806e-2,-9.66370807524560504e-1,3.16808876505300541e-1,0.00000000000000000e0,1.67757716103786066e-16,1.87639033241565050e-16,Nominal
3649,-4.94170376742991482e-2,7.82250479465413706e-1,1.26693796719298346e0,1.11022302462515654e-16,5.49161232972162152e-16,1.58383198369157024e-16,Nominal
3650,1.01047154600070677e0,-1.26962007179912240e-1,7.22559773458094634e-2,1.11022302462515654e-16,1.93454725619829539e-16,2.21202752355363361e-16,Nominal
3651,2.59433929810428711e-3,7.78962605667026242e-1,4.61875340138409696e-1,0.00000000000000000e0,5.11852569043757656e-16,5.00370755310840121e-17,Nominal
3652,4.03109932322437137e-2,8.65170328625633589e-1,6.86787215658607453e-2,0.00000000000000000e0,5.44809509570292931e-16,4.77061571897535309e-16,Nominal
3653,-1.55611988552956451e-2,-2.50583491169981576e-1,1.04326379239541156e0,1.11022302462515654e-16,6.35292002940900522e-16,2.12544334805783758e-16,Nominal
3654,9.74262166390323925e-1,1.31365400848790559e-1,1.66560261737978110e0,0.00000000000000000e0,2.56443312480702024e-16,1.67551300218715304e-16,Nominal
3655,2.03654821656164575e0,2.25729532986385539e-1,2.12969162251304245e-1,1.11022302462515654e-16,3.34553276903918393e-16,1.51570067738582627e-16,Nominal
3656,6.72210506567890755e-3,-9.38219830400382371e-1,1.43225992107982480e-1,0.00000000000000000e0,5.21542763071715489e-16,2.77771258592896473e-16,Nominal
3657,-2.75079216699978812e-2,-2.13018382711729348e-1,6.78756088798412316e-1,1.11022302462515654e-16,3.29124780261144602e-16,2.79285092240318226e-16,Nominal
3658,1.04335943613084559e0,1.70430537448877928e-1,5.26979535984436698e-1,0.00000000000000000e0,3.23938753541030225e-16,2.58299466364960427e-16,Nominal
3659,-3.88028889887937975e-2,4.06635554191747683e-1,9.94401358003742963e-1,0.00000000000000000e0,2.86318724132841069e-16,3.78754386834135911e-16,Nominal
3660,1.03682199127424979e0,2.92420486614783703e-1,1.95381774349867254e-1,1.11022302462515654e-16,2.75512646834824971e-16,4.20422680063381766e-16,Nominal
3661,2.60254075437875952e-2,-1.18227631389909549e-1,1.16975693388051716e0,0.00000000000000000e0,1.66189768363543390e-16,1.50791280934680707e-16,Nominal
3662,9.96760936409566090e-1,6.70074636231335230e-1,1.83088776313081625e-1,2.22044604925031308e-16,1.63584515763562445e-16,1.72768900417755118e-16,Nominal
3663,1.82886007577684716e-2,-1.48327381891066645e-1,3.97102358666473698e-1,0.00000000000000000e0,1.99866193703626542e-16,1.73325375943624906e-16,Nominal
3664,3.38707313296982048e-4,-4.60127246146468716e-1,1.20279745362783674e0,1.11022302462515654e-16,5.44649303971842983e-16,1.29640842446802764e-16,Nominal
3665,9.90936565229071920e-1,-6.68678968294442511e-1,2.70126707979516656e-1,1.11022302462515654e-16,2.55614314927990744e-16,4.20247279468064506e-16,Nominal
3666,4.93123235387377679e-2,-1.32908048966633219e-1,3.37465827355223347e-1,0.00000000000000000e0,3.48959796058169431e-16,8.53371115178750134e-17,Nominal
3667,-3.28251922229755994e-2,-3.27204164637644235e-1,1.79274555137438840e-1,1.11022302462515654e-16,4.97814258126489981e-16,3.43352569119270847e-16,Nominal
3668,3.16677617103001702e-3,-8.56230965889136941e-1,3.54467399292626717e-1,2.22044604925031308e-16,3.16635745455684595e-16,1.80144163277428802e-16,Nominal
3669,2.41023701830948012e-2,-2.58785657340156350e-1,2.57120675784958674e-1,1.11022302462515654e-16,2.82892926246602833e-16,3.43317509889167784e-16,Nominal
3670,-4.98728818039473332e-4,-5.57325529700498645e-2,3.11948869522788996e-2,0.00000000000000000e0,2.76730535744968797e-16,1.14439169963055936e-16,Nominal
3671,2.04839881400742628e-2,-9.87370671947433998e-2,1.10620536880361775e-1,1.11022302462515654e-16,1.96276889670742769e-16,1.69399988699438260e-16,Nominal
3672,-2.94417065736003476e-3,-1.07555872247616868e-1,3.30453608546300903e-1,1.11022302462515654e-16,2.64998529424635853e-16,3.45083549120924153e-16,Nominal
3673,3.41564296407985274e-2,6.83297866995167702e-1,8.79569480525213776e-1,0.00000000000000000e0,4.71870295415455528e-16,4.16333634234433703e-17,Nominal
3674,1.01255407217011939e0,-8.86195690158031457e-1,1.59361226321701022e-1,0.00000000000000000e0,4.28761042683261854e-16,2.36330210483615170e-16,Nominal
3675,-6.26845198642989043e-3,-5.72436033934589306e-1,1.75312211791523564e-1,1.11022302462515654e-16,2.79198879831337037e-16,4.36433811132796646e-16,Nominal
3676,-4.27183924281735461e-2,5.35853762031458736e-1,6.49146727845742122e-1,0.00000000000000000e0,3.98677046231198083e-16,2.94984613666282255e-16,Nominal
3677,4.27328401580166078e-2,-8.93409737512103508e-1,2.78104381826933755e-1,0.00000000000000000e0,3.41383707519460568e-16,2.45351478137494682e-16,Nominal
3678,-2.44454035678063793e-2,3.01385149531647745e-2,1.04106938444704267e0,0.00000000000000000e0,4.00905066555900529e-16,1.24126707662363656e-16,Nominal
3679,1.01806540408115120e0,-6.80139101916841238e-1,1.75125179392514596e-1,1.11022302462515654e-16,2.49812226941001925e-16,1.07048041407136696e-16,Nominal
3680,4.95722416897524873e-2,-8.32111085120682992e-1,2.24152132109989299e-3,2.22044604925031308e-16,4.76572457474139979e-16,1.73888182827009847e-16,Nominal
3681,-4.60047539705090158e-2,-3.41026243185169387e-1,2.96988113895893524e-1,0.00000000000000000e0,2.45844653592611173e-16,1.52023548612202941e-16,Nominal
3682,9.63612232241839450e-4,1.20857718132194147e-1,7.63692407839250409e-1,0.00000000000000000e0,4.61116779559611176e-16,7.50556132966260275e-17,Nominal
3683,1.04095595906350558e0,2.91330028412066566e-1,1.94784586231660173e-1,1.11022302462515654e-16,2.85550449168784555e-16,4.20004864542303872e-16,Nominal
3684,-1.34440074176233500e-2,-5.23300687676603093e-1,3.68640206630762912e-1,1.11022302462515654e-16,3.66687881956317345e-16,1.64935625213201614e-16,Nominal
3685,2.67358186896626965e-2,8.28893001247498651e-1,1.79279450232807780e-1,1.11022302462515654e-16,4.23016507902326513e-16,1.32226445072044404e-16,Nominal
3686,1.60064623536636426e-2,-7.02796305666898213e-1,2.77182146790318273e-1,1.11022302462515654e-16,2.74108266849810732e-16,2.78270409541724923e-16,Nominal
3687,-1.21918882816625333e-2,-2.66452074954319107e-1,5.00871209431132725e-1,1.11022302462515654e-16,2.62442507296643021e-16,1.94907588751793412e-16,Nominal
3688,-3.52907520587938534e-2,-7.31268745352513738e-1,3.83249991753069286e-1,1.11022302462515654e-16,3.16585846196773278e-16,2.74766180269660636e-16,Nominal
3689,3.96032349997623503e-2,-3.04124768116749822e-1,9.01205145022153653e-2,0.00000000000000000e0,4.66334197091206225e-16,3.40094296074788556e-16,Nominal
3690,-3.13907252500801107e-2,-3.79004328695191628e-2,2.30221568122583875e-1,0.00000000000000000e0,4.07995750597747369e-16,2.07732683553711646e-16,Nominal
3691,-3.87576761073101933e-2,-7.91276111221105527e-1,2.34099581842165616e-1,1.11022302462515654e-16,5.16143642368444207e-16,2.00628850960407069e-16,Nominal
3692,-6.31602481250624972e-3,-9.74140817233583034e-1,7.75314308497602189e-2,0.00000000000000000e0,5.18098915265194305e-16,2.69939082120504284e-16,Nominal
3693,4.67030997357987185e-2,4.64664559444739167e-1,9.49193443100968759e-1,1.11022302462515654e-16,4.09734560993546074e-16,2.76040513343137101e-16,Nominal
3694,9.92106772494874667e-1,-5.84763982265901872e-1,2.66059821769658034e-1,0.00000000000000000e0,3.15395436916263480e-16,2.91846281097644807e-16,Nominal
3695,2.37646087630171941e-2,-9.25622319388716086e-1,6.82296735636100937e-2,0.00000000000000000e0,3.41489470017227786e-16,1.03154073805834149e-16,Nominal
3696,-4.96377301507249166e-2,-8.72969872934893365e-1,1.55377675808752169e-2,1.11022302462515654e-16,1.32680832820398658e-16,8.32667268468867405e-17,Nominal
3697,-3.51257951293735202e-2,-5.14802568338354583e-1,1.40833689716169275e-1,0.00000000000000000e0,5.02016281054125245e-16,1.39513187550365654e-16,Nominal
3698,4.73489424288470462e-2,9.97703419327885976e-1,1.72634456419897386e0,0.00000000000000000e0,3.21864840289840694e-16,5.03918508458914452e-16,Nominal
3699,1.95075890623183690e0,-4.09904767191806574e-1,1.93135079167236046e-1,0.00000000000000000e0,5.61355283863061296e-16,3.68400064486654800e-16,Nominal
3700,2.42766822513852086e-2,1.67041342996641307e-1,4.04704100731891780e-1,0.00000000000000000e0,2.55888067098049687e-16,8.84549516882422919e-17,Nominal
3701,-1.15399730217894958e-2,5.91889677716018081e-1,1.10835630117012918e0,1.11022302462515654e-16,6.28794787791149069e-16,3.22006219966839056e-17,Nominal
3702,9.58093366972403104e-1,-5.72192380765812025e-1,8.44177951305409513e-1,0.00000000000000000e0,6.82255131867480534e-16,1.72151094494467607e-16,Nominal
3703,9.57730477045809159e-1,-9.62025939270809705e-1,9.15136624686447964e-1,1.11022302462515654e-16,1.65273952719634135e-16,4.30436073031102494e-16,Nominal
3704,1.00693849364697052e0,1.16976314343415266e-1,1.59068113120598875e-1,1.11022302462515654e-16,3.95093625589286260e-16,4.20021656788562395e-17,Nominal
3705,1.60638947883155574e-2,4.16837321832999930e-1,1.55050045760445676e-1,0.00000000000000000e0,2.41245873882112339e-16,7.37614539776294124e-17,Nominal
3706,-1.72033590174540119e-2,-4.61959702567849018e-2,3.23700932932071694e-1,0.00000000000000000e0,7.11581635089301144e-16,1.46700206458117984e-16,Nominal
3707,3.68313931138097087e-2,-1.74134193762213840e-1,1.16548582065192030e-1,0.00000000000000000e0,4.16738206473943284e-16,4.84133942449738437e-16,Nominal
3708,2.70236448745252884e-2,-1.23985220111977323e-1,4.92067461602963996e-1,0.00000000000000000e0,2.28996640296356097e-16,4.02703454374141162e-16,Nominal
3709,4.26070787727336198e-2,4.59744052866507102e-1,9.74428358277948159e-1,0.00000000000000000e0,4.02074325514673763e-16,1.43094315459236398e-16,Nominal
3710,1.04899685942034271e0,-7.65271157963143711e-1,2.97648273469525382e-1,0.00000000000000000e0,2.29773930708607933e-16,3.61489068612971955e-16,Nominal
3711,-1.63860670365238333e-2,7.29174200486435886e-1,2.65874707330425508e-1,1.11022302462515654e-16,3.93167048873087521e-16,3.36017325430849916e-16,Nominal
3712,4.97624846419315592e-2,5.30360965596112344e-1,6.98596447114260943e-1,0.00000000000000000e0,2.65015739972896655e-16,3.13423777378011716e-16,Nominal
3713,1.03021507504059628e0,-4.09656072066163723e-1,3.93059501478131290e-2,0.00000000000000000e0,5.14211659148164254e-16,1.73370402638333363e-16,Nominal
3714,-1.24748277435299711e-2,2.91740001051823405e-1,5.00966891632792510e-3,0.00000000000000000e0,4.59084334147327215e-16,1.99608186307314230e-16,Nominal
3715,4.98362781837550783e-2,6.24258698186643590e-1,1.76214562202539171e-1,0.00000000000000000e0,4.58717111212593611e-16,1.78836445220152306e-16,Nominal
3716,4.95916898186864047e-2,-2.61679405277369659e-1,2.51246474217592275e-1,0.00000000000000000e0,5.24632693584035810e-16,8.39147267120964303e-17,Nominal
3717,4.41133858943144538e-2,-4.76462317791860324e-1,4.20966390857334227e-1,0.00000000000000000e0,3.36804503717524813e-16,2.06483969670561978e-16,Nominal
3718,4.75167437972707149e-2,2.38375049437494768e-1,7.72358656953235800e-1,1.11022302462515654e-16,2.57285036230186666e-16,6.21602521787588293e-17,Nominal
3719,1.04734831627798819e0,8.34011158496109406e-1,3.18100986011312648e-2,1.11022302462515654e-16,3.28244710059805887e-16,1.59179194089066076e-16,Nominal
3720,3.39735294635650567e-2,6.67829408981346129e-1,2.27876945614479687e-1,1.11022302462515654e-16,6.79819696611897855e-16,6.36614120422805067e-17,Nominal
3721,-1.56940781678619468e-2,-2.89396660585386600e-1,4.56443548879450489e-1,0.00000000000000000e0,2.26670299567495510e-16,2.27871957854377653e-16,Nominal
