frame,x0,x1,stress,sphere_res,stiefel_res,residual_ortho,health
3165,-3.29306053436414281e-1,-6.52868875986869712e-1,5.82706217731934428e-1,1.11022302462515654e-16,1.58231126132104815e-16,1.27192026215690030e-16,Nominal
3166,2.45132603515872516e-1,3.44686975411950591e-1,6.16437655835210485e-1,0.00000000000000000e0,2.30555126737810169e-16,9.09262388298965027e-17,Nominal
3167,-5.45053986735833274e-1,8.56043746526065519e-1,4.97759591025806802e-1,1.11022302462515654e-16,2.39567761484594636e-16,4.05079290092436696e-16,Nominal
3168,8.05794587620812797e-1,-7.16054311243808694e-1,4.34755012331054402e-1,0.00000000000000000e0,4.08865160135725007e-16,3.32288987365140833e-16,Nominal
3169,-4.39851922208204682e-1,-8.97106470576147785e-1,2.93976852851410286e-1,0.00000000000000000e0,2.42762139342710132e-16,1.84240373615082075e-16,Nominal
3170,-9.73264422846357391e-1,-1.27476875501906450e-1,3.77937741351442424e-1,0.00000000000000000e0,5.15256676651337050e-16,4.40223466723396760e-16,Nominal
3171,-3.19271119641687973e-1,7.81567461251904128e-2,1.21948246214833245e-1,0.00000000000000000e0,2.69815032749914656e-16,4.23670474327501800e-16,Nominal
3172,1.06932962519530772e-1,-2.03225672412244984e-1,8.19086313225030671e-1,1.11022302462515654e-16,2.23772604565590481e-16,1.80952530571200130e-16,Nominal
3173,2.02900154247695363e-1,-9.89426659055443247e-1,2.53493965358076223e-1,1.11022302462515654e-16,2.25487362244146695e-16,1.55158384577954570e-16,Nominal
3174,-4.69422085464758609e-1,-9.29701165444140498e-1,4.85957677881834416e-1,1.11022302462515654e-16,3.94480848085795731e-16,1.12743681122073347e-16,Nominal
3175,-4.47209522846458318e-1,-7.21088996878162636e-1,1.74387089344303137e-1,1.11022302462515654e-16,2.81003785952923896e-16,5.55111512312578270e-17,Nominal
3176,3.58840163008952606e-1,-9.03981691605770576e-1,1.73223051695077523e0,1.11022302462515654e-16,4.61944842852591818e-16,2.75116424108809561e-16,Nominal
3177,1.26944690227825951e-2,-1.74988266495502032e-1,1.82489707885899133e-1,0.00000000000000000e0,4.75098925995612045e-16,1.40868865806981624e-16,Nominal
3178,2.86351384250780772e-1,2.61482669525955558e-1,3.25581794603832742e-1,0.00000000000000000e0,3.91048382664276644e-16,1.03851854526380608e-16,Nominal
3179,2.87900529345398004e-1,-1.13644056406713823e-1,7.44486271039834890e-1,0.00000000000000000e0,3.62420228750009899e-16,2.49800180540660222e-16,Nominal
3180,7.36726011791662305e-1,9.79103660281180677e-1,1.09071180395252987e-1,0.00000000000000000e0,2.37143742013377356e-16,1.71096858985447132e-16,Nominal
3181,-1.02965755181833485e-1,-1.73621788864875892e-1,7.55490743459264702e-1,0.00000000000000000e0,4.12616295223336594e-16,7.50556132966260275e-17,Nominal
3182,8.98093863201519849e-1,-3.91312307107729129e-1,3.74190444403136535e-1,1.11022302462515654e-16,5.51281910844447898e-16,1.88758321594476640e-16,Nominal
3183,-5.07995682451229280e-1,-4.03821942830499658e-1,8.52890533618275049e-1,2.22044604925031308e-16,3.31327642719517835e-16,1.51155670344048855e-16,Nominal
3184,-1.40424664239072516e-1,5.98847899869763722e-1,3.05366230908073688e-1,0.00000000000000000e0,3.56526824137479974e-16,3.81576078647070115e-16,Nominal
3185,-2.29286635545137063e-1,-4.31661493592672807e-1,1.09115590539943397e0,0.00000000000000000e0,2.75466222627851581e-16,2.91433543964103592e-16,Nominal
3186,1.84137064853765464e-1,1.12868530718137849e-1,2.07025345724939580e-1,1.11022302462515654e-16,3.31327642719517835e-16,1.09987487757391407e-16,Nominal
3187,-9.92052779749028613e-1,-2.01455253956107416e-1,2.44366096920207387e-1,0.00000000000000000e0,1.14439169963055936e-16,1.86190061493545484e-16,Nominal
3188,6.23573861311638611e-1,-9.80376779701894518e-1,1.56337322499178732e0,0.00000000000000000e0,2.55140024536113437e-16,1.71693812384946278e-16,Nominal
3189,6.78533439404413574e-1,8.49834907580177212e-1,5.77349378552218573e-1,0.00000000000000000e0,2.39567761484594636e-16,5.72195849815279681e-17,Nominal
3190,5.28721447554114432e-1,-9.12537808260213135e-1,1.01313230341823735e0,0.00000000000000000e0,4.04603565571183570e-16,1.52655665885959024e-16,Nominal
3191,-5.36787463320337555e-1,-1.86135138050516513e-1,5.67273320141731041e-1,2.22044604925031308e-16,3.17070249466918169e-16,1.31656255071626290e-16,Nominal
3192,1.13663997232117620e-1,1.74832150658780661e-1,2.67085926279336583e-1,0.00000000000000000e0,2.72655269256523437e-16,1.04775000276818156e-16,Nominal
3193,-6.07055868621108496e-1,7.39778940218957848e-1,6.18273871256392771e-1,0.00000000000000000e0,3.60288326554857603e-16,1.35973995551051823e-16,Nominal
3194,-6.22089250804903626e-1,8.22026477524799848e-1,2.38458808908963649e-1,0.00000000000000000e0,3.87088296998665342e-16,2.69457898201924665e-16,Nominal
3195,-7.17175432875293062e-1,9.90398670358265676e-1,2.20920103073873442e-1,1.11022302462515654e-16,6.57402981070587835e-16,2.00148302124336049e-16,Nominal
3196,4.56527013965862816e-1,5.70132331380199808e-1,7.56998176137809398e-1,0.00000000000000000e0,2.36330210483615170e-16,4.08938753951706283e-16,Nominal
3197,-7.86327232980641444e-1,-2.56278044959687090e-1,3.86177718396916947e-1,0.00000000000000000e0,2.72655269256523437e-16,2.04932451919636596e-16,Nominal
3198,-2.63733280479715892e-1,2.22195440703382374e-1,1.46841710300431028e-1,0.00000000000000000e0,3.51083346857670122e-16,1.65428788248882721e-16,Nominal
3199,9.18897053252997198e-1,-3.98584393838413931e-1,2.22128410157862444e-1,0.00000000000000000e0,2.43554187578712905e-16,2.22477863102718533e-16,Nominal
3200,-4.72883746967710961e-1,7.74112676059715010e-1,2.00053609508310526e-1,1.11022302462515654e-16,4.61527736814623387e-16,3.52247124427081267e-16,Nominal
3201,-1.92262589278167306e-1,7.11334798742317309e-1,1.19853611779907521e0,0.00000000000000000e0,3.35945672305942984e-16,2.44442174193844835e-16,Nominal
3202,6.94572746357930759e-1,-4.64963025719740353e-1,8.66348720073876200e-1,0.00000000000000000e0,3.35945672305942984e-16,2.09278768531271497e-16,Nominal
3203,2.84635205955326986e-1,6.14363810089358475e-1,5.75733235605544680e-1,0.00000000000000000e0,3.38231043366220042e-16,1.49468349007045413e-16,Nominal
3204,-2.80305874604471761e-1,-3.14611184743737171e-1,8.29334900215494830e-3,0.00000000000000000e0,2.36533855683386668e-16,2.11835237163750900e-16,Nominal
3205,2.89565685639831427e-1,-1.56706630422715154e-1,1.56463996773437031e-1,0.00000000000000000e0,4.21391434265699247e-16,1.84240373615082075e-16,Nominal
3206,4.42723197072197205e-1,-1.58836759964984031e-1,3.49823265805400796e-1,1.11022302462515654e-16,3.19490668177528294e-16,1.25333020824156274e-16,Nominal
3207,8.66927673264371590e-1,7.89281060125920364e-1,3.47356984899950705e-1,1.11022302462515654e-16,3.20092913138358875e-16,1.58383198369157024e-16,Nominal
3208,5.43153782570349408e-1,-2.37648657249650119e-1,3.02009082607812118e-1,2.22044604925031308e-16,2.61845576667213508e-16,1.01980496663288879e-16,Nominal
3209,-6.47730242097448894e-1,-8.34067515574874685e-1,3.30934853808685592e-1,0.00000000000000000e0,5.95937481406402458e-16,1.14439169963055936e-16,Nominal
3210,-1.04276578478966542e-1,-1.82789730981316900e-1,3.10730786275345561e-1,0.00000000000000000e0,3.47222140017944376e-16,2.19536777917255997e-16,Nominal
3211,-2.72007074117165848e-1,-8.01557662819657013e-1,1.01924493030985719e-1,1.11022302462515654e-16,2.48253415324727312e-16,1.08388987728284175e-16,Nominal
3212,5.99234469254264823e-1,-1.50933990220799563e-1,2.30498961688597515e-1,1.11022302462515654e-16,3.26054187107258921e-16,1.75129764358794052e-16,Nominal
3213,1.22456024087748139e-1,-8.98203890874936572e-1,1.50334789815240621e-1,0.00000000000000000e0,4.51401581871585327e-16,6.36964854740835960e-17,Nominal
3214,9.84573487809773162e-1,3.44568692154396894e-1,3.29603140348928569e-2,1.11022302462515654e-16,2.66222128970245948e-16,1.16317057473615336e-16,Nominal
3215,5.92872662860824295e-1,1.44004889269011782e-1,5.87443312237143633e-1,0.00000000000000000e0,5.24058784936976129e-16,7.47341745035227065e-17,Nominal
3216,5.51067691274881533e-1,-7.19093622451270065e-2,4.41693891212373346e-1,1.11022302462515654e-16,1.42880570444356436e-16,3.72202294877670446e-16,Nominal
3217,-4.77723833011619803e-1,2.73977628823532049e-1,1.24763117127292755e0,0.00000000000000000e0,2.39567761484594636e-16,1.12903714816710158e-16,Nominal
3218,-1.62363152870491856e-1,8.62513183949929152e-1,3.57450242355442538e-1,0.00000000000000000e0,6.08410827739962819e-16,1.96261557335471890e-16,Nominal
3219,-5.44107035038471132e-1,-4.14822716531713764e-1,2.27864625108468055e-1,0.00000000000000000e0,5.62007571905847793e-16,3.82459320180061871e-16,Nominal
3220,9.88319457641563259e-1,-9.21760855026839465e-1,5.32024278579419363e-2,1.11022302462515654e-16,5.62350155035440689e-16,2.74152176864806024e-16,Nominal
3221,2.83754369712073462e-1,-5.58090539903947747e-1,2.51792269577104766e-1,0.00000000000000000e0,2.61109019436916702e-16,7.97218214573518021e-17,Nominal
3222,-4.98076751030698039e-1,-6.38561726700905830e-2,7.81890048816165084e-2,0.00000000000000000e0,2.78248780346593590e-16,1.21511157358953904e-16,Nominal
3223,6.25542048254240868e-1,-4.28795440104946968e-1,6.83009220783360460e-2,0.00000000000000000e0,3.34221388864416762e-16,9.71445146547011973e-17,Nominal
3224,-3.55978019509538335e-1,1.12588707821089207e-1,1.75776151784312940e-1,0.00000000000000000e0,4.24578665025275727e-16,2.11152263100740901e-16,Nominal
3225,3.71753603152475742e-1,-5.23973068399087305e-1,1.91609936972122474e-2,0.00000000000000000e0,1.42880570444356436e-16,1.92796389817531721e-16,Nominal
3226,-4.72456647008692388e-1,3.31818232595551432e-1,1.09512507515319157e-1,1.11022302462515654e-16,4.74693378396314520e-16,1.30922788333606754e-16,Nominal
3227,-1.36458404526195398e-1,-1.88772773027015228e-1,1.07466341131527310e-1,0.00000000000000000e0,4.55225287100866816e-16,1.39470041364843227e-16,Nominal
3228,-7.82983658288016082e-1,-1.80708298009177648e-1,1.30712894533409618e-1,0.00000000000000000e0,2.84410016814218235e-16,1.15277563368905085e-16,Nominal
3229,-5.66727973128438478e-1,-4.61503014977539205e-1,1.04300131513576533e-1,1.11022302462515654e-16,3.26054187107258921e-16,2.48350370382250948e-16,Nominal
3230,6.62420608857848370e-1,-3.49811314803087914e-2,1.06433513346671038e0,0.00000000000000000e0,3.16462252264209631e-16,3.67433924810359929e-16,Nominal
3231,2.60216767685543138e-1,-6.03162537757683248e-1,3.09827683920828822e-1,0.00000000000000000e0,2.37143742013377356e-16,2.01767431752177800e-16,Nominal
3232,1.02755760049755729e-1,4.25019694207789289e-1,1.42933726922526527e0,0.00000000000000000e0,3.44437635246576584e-16,1.54692209108963884e-16,Nominal
3233,-9.97911331568052784e-1,-8.53032126938181756e-1,1.59887433402051582e-1,0.00000000000000000e0,1.19381244709818405e-16,2.28878339926111873e-16,Nominal
3234,7.81741002995286483e-2,4.07865688584956088e-1,1.09156281162544322e0,1.11022302462515654e-16,4.23215648136990485e-16,6.93889390390722838e-17,Nominal
3235,-2.75401876205272123e-1,8.27921507970954318e-1,5.84679602081112026e-1,1.11022302462515654e-16,4.23215648136990485e-16,3.26630511621983269e-16,Nominal
3236,-3.65952782539856525e-1,-1.51867620019155769e-1,4.57423928719831174e-2,0.00000000000000000e0,4.04127281044026513e-16,6.29300679178582599e-17,Nominal
3237,5.49105671218281133e-1,5.58061656232833325e-1,3.79726201966995358e-1,0.00000000000000000e0,4.59436526524438458e-16,3.39314749882611845e-16,Nominal
3238,-2.80858252865661129e-2,2.15749760372870192e-1,6.23063934141219633e-1,0.00000000000000000e0,3.17070249466918169e-16,2.78940082729686455e-16,Nominal
3239,4.54016800439656310e-1,8.77142875824723278e-1,4.48865940863882096e-1,1.11022302462515654e-16,2.61109019436916702e-16,2.67665077907457275e-16,Nominal
3240,9.82137328521399011e-1,-4.94070012117725055e-1,1.48905344898892955e-1,1.11022302462515654e-16,1.42880570444356436e-16,2.37549462997806023e-16,Nominal
3241,-9.19937474213227357e-1,-8.29030747789174516e-2,1.66714715939134894e-1,2.22044604925031308e-16,3.51083346857670122e-16,2.44368298553958772e-16,Nominal
3242,6.25208045804845902e-2,-8.45170768888284130e-1,1.72571380120388751e-2,0.00000000000000000e0,3.26644330915221708e-16,1.07048041407136696e-16,Nominal
3243,4.84282429807395998e-1,4.63186599854575887e-1,4.66422124191430809e-1,1.11022302462515654e-16,2.52102535022515748e-16,6.44421169933528572e-17,Nominal
3244,6.67376461681486344e-1,8.87613295865466556e-1,4.08621916673746810e-1,0.00000000000000000e0,3.53815554187729756e-16,2.05957779714991264e-16,Nominal
3245,-1.56374175218081168e-1,8.80294800563734103e-1,4.21163060977224335e-2,1.11022302462515654e-16,2.78940082729686455e-16,2.02063640522013256e-16,Nominal
3246,4.23802751991003479e-1,-5.15605412609043467e-1,5.84511386500649821e-1,0.00000000000000000e0,5.50232848217619123e-16,1.07999598266360216e-16,Nominal
3247,-5.92138602088739141e-1,5.87650402058564891e-1,1.06892315959160711e-1,0.00000000000000000e0,5.55804968563355581e-16,6.62555370996728917e-16,Nominal
3248,-3.22476753866342891e-1,-1.98158969871959911e-1,2.39597004810650938e-1,0.00000000000000000e0,3.98850615401788849e-16,1.19582732186027703e-16,Nominal
3249,-1.75813793540505303e-1,9.25486886408085629e-1,8.61639060949585756e-1,0.00000000000000000e0,4.71436438538947734e-16,4.14551729401896889e-16,Nominal
3250,-7.29236267432437302e-1,-2.29624207949959747e-1,6.51188636896913753e-1,1.11022302462515654e-16,5.15163223004671678e-16,3.13097164102951128e-16,Nominal
3251,5.83801170869079566e-1,-4.74765740223601851e-1,1.52713531935948499e0,1.11022302462515654e-16,1.72218817623288292e-16,1.18622618653354816e-16,Nominal
3252,-5.09420276891166202e-1,1.55040042028271152e-1,9.55931966822226586e-2,0.00000000000000000e0,1.37383090134830318e-16,1.01031820261006628e-16,Nominal
3253,5.50222768548667140e-2,3.27109480106588801e-1,3.27461668469898770e-1,0.00000000000000000e0,3.28994320429035127e-16,2.42427217859694427e-16,Nominal
3254,7.39029900074170021e-1,-7.21470493750608899e-1,9.98158288949639094e-1,0.00000000000000000e0,2.30555126737810169e-16,1.14491749414469268e-16,Nominal
3255,6.49474541721322129e-1,-1.58354510825613692e-1,4.32907821456783970e-1,1.11022302462515654e-16,2.42762139342710132e-16,1.30922788333606754e-16,Nominal
3256,8.47875525373865901e-1,-6.86110716437391854e-1,8.83458419587505039e-2,0.00000000000000000e0,3.42756074501417661e-16,8.46999943497191298e-17,Nominal
3257,-6.01180574364304166e-1,7.81033964406173231e-1,3.71056018401680121e-1,0.00000000000000000e0,2.39567761484594636e-16,1.61394555353758351e-16,Nominal
3258,3.71321098000859218e-1,8.18110229731402905e-1,1.88468695416884491e-1,2.22044604925031308e-16,1.61841426228473438e-16,7.85046229341887583e-17,Nominal
3259,-1.19454224671857290e-1,4.48402084078596053e-1,5.63355767500159921e-1,1.11022302462515654e-16,1.92296268638356382e-16,7.88106850030428018e-17,Nominal
3260,-7.80524062752820935e-2,5.52664226912096934e-1,8.45406137366483956e-1,0.00000000000000000e0,5.22586706790471364e-16,1.54692209108963884e-16,Nominal
3261,-6.96140424321912032e-1,9.24548933989682187e-1,4.99361706336059141e-1,0.00000000000000000e0,3.26644330915221708e-16,2.59728137805092371e-16,Nominal
3262,9.48676449412743539e-1,9.79094817279250185e-1,3.11228019882634044e-1,0.00000000000000000e0,3.89073378206266836e-16,1.47032525740894227e-16,Nominal
3263,-6.81112461155952698e-2,7.88482674414021423e-1,2.65922692369136349e-1,0.00000000000000000e0,1.38777878078144568e-16,1.11238931551359267e-16,Nominal
3264,-4.27409935736343893e-1,7.83393998565526717e-1,2.47029457644290740e-1,0.00000000000000000e0,3.98850615401788849e-16,2.46794518762565556e-16,Nominal
3265,1.55526031405258003e-1,-4.93424766872767373e-1,1.08956636206830670e0,0.00000000000000000e0,3.93503198879924948e-16,1.30196746411520522e-16,Nominal
3266,4.77972981352599247e-1,-9.71704545618676807e-1,5.87519585930821209e-1,2.22044604925031308e-16,4.80740671595891028e-16,1.68973108586960590e-16,Nominal
3267,7.28515350591748101e-1,-6.18462906492414310e-1,5.95826617039760809e-2,0.00000000000000000e0,3.47222140017944376e-16,3.12250225675825277e-16,Nominal
3268,6.83277085249493155e-1,-2.85950876472888194e-1,2.19558541538604102e-1,1.11022302462515654e-16,1.18165105241807585e-16,1.24126707662363656e-16,Nominal
3269,-7.95904284072232793e-1,-2.77039293804688169e-1,1.49977203299157447e0,0.00000000000000000e0,4.70720979032963328e-16,9.48443304039863939e-17,Nominal
3270,-4.28895894913961628e-1,-6.98038199890893551e-1,2.14364880875237973e-1,0.00000000000000000e0,2.55140024536113437e-16,2.25940657227543180e-16,Nominal
3271,-2.38099615973235368e-1,-6.57862831487213695e-1,7.24841710812191842e-2,0.00000000000000000e0,3.22042431218702396e-16,1.35910353502863643e-16,Nominal
3272,1.18989447309955532e-1,-2.22756599883483730e-1,3.18074543235113971e-1,0.00000000000000000e0,2.66222128970245948e-16,3.53338943006431969e-16,Nominal
3273,-3.38880787975599951e-1,2.41467087821424453e-1,5.01348681600446433e-1,0.00000000000000000e0,1.33472289204845547e-16,2.22504913727549827e-16,Nominal
3274,-8.74987101521665700e-1,7.54738630216306161e-1,6.13918460536355681e-3,0.00000000000000000e0,5.09619125426645210e-16,1.28895907754583170e-16,Nominal
3275,7.83417630744339899e-1,-8.80687026786204585e-1,1.84050572096328025e-1,0.00000000000000000e0,2.78248780346593590e-16,2.26020556089200487e-16,Nominal
3276,-3.54695964194767122e-1,6.19199050869040812e-1,6.54112592450463604e-1,0.00000000000000000e0,1.41526221675091893e-16,2.18547620945192287e-16,Nominal
3277,4.18017147002738509e-1,-2.99172915587900823e-1,1.29202714016675824e-1,0.00000000000000000e0,1.77722398948333652e-16,7.33164413173481626e-17,Nominal
3278,-8.64396738208036197e-1,-6.02889061532953852e-1,6.92723040715196969e-1,1.11022302462515654e-16,2.24845860624928856e-16,1.15329760592937795e-16,Nominal
3279,8.72929498655226066e-1,-4.09614592533171562e-1,1.36972295632343810e-1,0.00000000000000000e0,3.38799977398876519e-16,1.76089386689358699e-16,Nominal
3280,1.97433239131776128e-1,-3.64010079956222699e-1,8.19227456594678882e-2,0.00000000000000000e0,1.00074151062168024e-16,2.14608501836944659e-16,Nominal
3281,-4.81504135215000684e-2,-2.19846761779280975e-2,3.45819591855675346e-1,2.22044604925031308e-16,4.96894575207300555e-16,1.47032525740894227e-16,Nominal
3282,-3.47619856806075322e-1,6.75734079200937643e-1,7.75785838363427738e-1,0.00000000000000000e0,2.71947991102103646e-16,1.96751599439962474e-16,Nominal
3283,-9.03098911283089834e-1,7.76871592536593214e-1,2.20410599526644102e-1,0.00000000000000000e0,2.22910279182434030e-16,1.61990109242126538e-16,Nominal
3284,1.86729571755403390e-1,9.91343113247550534e-1,4.61293634198044811e-1,1.11022302462515654e-16,6.08727296332359472e-16,1.30922788333606754e-16,Nominal
3285,3.44543227112698247e-1,-7.22357525077545359e-1,2.40133698914708482e-1,0.00000000000000000e0,3.51631486686929875e-16,3.88860622876938999e-16,Nominal
3286,-6.95501844738104058e-1,-5.76687840857157408e-1,5.55743551467124841e-1,0.00000000000000000e0,2.14993764247462916e-16,2.73360717445328525e-16,Nominal
3287,4.56737497476836118e-1,8.35005196585631992e-1,5.54054459509347730e-2,0.00000000000000000e0,2.39567761484594636e-16,1.47032525740894227e-16,Nominal
3288,-9.19001104237221256e-1,-2.52454900317547359e-1,5.39949779026799082e-1,1.11022302462515654e-16,2.38762489419636811e-16,1.57009245868377517e-16,Nominal
3289,-4.68106966543053726e-2,-8.92852536174296052e-1,1.60379397167489390e-1,0.00000000000000000e0,1.75541673428835061e-16,1.82137704202260496e-16,Nominal
3290,-4.97273971221700473e-1,8.26953511465135849e-1,1.16928592418813593e-1,0.00000000000000000e0,3.29579199682625746e-16,2.16777975456568350e-16,Nominal
3291,-4.35628661992953470e-1,6.08179429574370101e-1,3.80579527657555428e-1,0.00000000000000000e0,3.93503198879924948e-16,2.71682287090345312e-16,Nominal
3292,2.93793749720322905e-1,-8.11736077475210260e-1,8.86262046734396014e-1,1.11022302462515654e-16,3.97399365172811198e-16,3.48951172420846009e-16,Nominal
3293,1.30353248167195623e-1,-5.38771661474798824e-1,2.78435851373109222e-1,1.11022302462515654e-16,3.60288326554857603e-16,1.80411241501587938e-16,Nominal
3294,-6.54337524898671363e-1,9.36197710110285630e-1,4.43035658047795655e-1,0.00000000000000000e0,2.22910279182434030e-16,3.66925796551319372e-16,Nominal
3295,-5.31544418230695870e-1,9.13386071829680457e-1,5.42368697873076178e-1,0.00000000000000000e0,3.85092983210311380e-16,3.18017918055940226e-16,Nominal
3296,4.66686418629622679e-1,1.09364787943246222e-1,3.55794344898276993e-2,2.22044604925031308e-16,9.46338958375942892e-17,2.22477863102718533e-16,Nominal
3297,5.04665272961264844e-1,4.87179587072570364e-2,2.85496807118282625e-1,0.00000000000000000e0,2.23126172965902964e-16,1.09768388958627999e-16,Nominal
3298,-5.67632846597998286e-1,-4.45825792618440797e-1,4.35746057602919512e-1,1.11022302462515654e-16,1.67685948093612318e-16,2.37143742013377356e-16,Nominal
3299,2.90844948949758875e-1,8.68489525539780871e-1,2.08074773845243199e-1,0.00000000000000000e0,3.33644647470302183e-16,1.21777093789356452e-16,Nominal
3300,-4.72650496231601602e-1,8.01061928264086065e-1,7.11095381327070175e-1,0.00000000000000000e0,6.68442777728833525e-16,2.48350370382250948e-16,Nominal
3301,6.93289156465408007e-1,1.54876312493352986e-1,1.28321152145756279e0,0.00000000000000000e0,3.42193717970894263e-16,3.51083346857670122e-16,Nominal
3302,2.07398564056308965e-1,-7.23816971903314954e-2,1.14185942999791790e-1,2.22044604925031308e-16,2.66944578409691094e-16,1.51629617909916118e-16,Nominal
3303,-1.80622800197781208e-1,-4.80594965667267005e-2,1.80465149085488941e-1,0.00000000000000000e0,2.96997628699178994e-16,2.50666041648312547e-16,Nominal
3304,-5.44900123793907065e-1,-3.57984740208801888e-1,3.90124376896439307e-1,0.00000000000000000e0,4.64854105887264204e-16,1.27192026215690030e-16,Nominal
3305,-7.08053421172025743e-2,-2.58163113129568078e-1,3.60545330786959939e-1,1.11022302462515654e-16,2.36330210483615170e-16,9.86812205098212273e-17,Nominal
3306,1.38078814481510381e-1,4.73735776303170431e-1,1.00810031591414884e-1,0.00000000000000000e0,1.93295217015611576e-16,8.88611994741668261e-17,Nominal
3307,-6.07061954609093846e-2,1.21299593900138891e-1,2.83454854312589211e-2,1.11022302462515654e-16,3.53270803203849382e-16,1.90914180189760754e-16,Nominal
3308,-5.15609977216854087e-1,6.73245980788800047e-1,5.45130918381075191e-1,0.00000000000000000e0,2.67665077907457275e-16,6.29300679178582599e-17,Nominal
3309,-5.25129058133058102e-2,-3.50289856432949298e-1,4.07579125038957546e-1,0.00000000000000000e0,4.68568045923049396e-16,8.72895202328549977e-17,Nominal
3310,9.47633328705650424e-1,-1.45826856409571270e-1,9.66251357163842362e-1,1.11022302462515654e-16,3.35371896187224637e-16,1.92421420795203070e-16,Nominal
3311,7.71967594309050043e-1,-7.98293433187498902e-1,1.44880353060031219e-1,0.00000000000000000e0,3.89073378206266836e-16,5.09867072192174025e-16,Nominal
3312,-4.74441081656987729e-1,2.17010880134615780e-1,1.53324213492468719e-1,0.00000000000000000e0,2.55893763326045161e-16,2.54762318889293064e-16,Nominal
3313,5.86375746656132568e-1,-7.29387222866793028e-1,2.49750827959348221e-1,1.11022302462515654e-16,3.35371896187224637e-16,1.02039496087757573e-16,Nominal
3314,-6.98318303040651678e-1,2.86161169609568944e-2,4.16424950516423809e-1,0.00000000000000000e0,1.19381244709818405e-16,2.75116424108809561e-16,Nominal
3315,6.25933120800507670e-1,8.90196909302969352e-1,8.90174131045745165e-1,0.00000000000000000e0,2.64042920728464002e-16,1.67398568365545709e-16,Nominal
3316,-1.19017316994007860e-1,-4.46959247848666807e-1,1.06644878682396471e0,0.00000000000000000e0,2.51337426930215360e-16,1.62583481592426262e-16,Nominal
3317,-8.03091133180688921e-2,-1.72342943018347183e-1,1.52206034405899304e-1,0.00000000000000000e0,4.14014208754318006e-16,1.24320504357517659e-16,Nominal
3318,7.69383986578930923e-1,4.92804479313947441e-1,8.46121974220014894e-1,1.11022302462515654e-16,3.15242740012171207e-16,2.09003585019810111e-16,Nominal
3319,3.51543577009928665e-1,1.06532705758375812e-1,4.00951818839685337e-1,1.11022302462515654e-16,3.94968765214878869e-16,7.97218214573518021e-17,Nominal
3320,-1.16406591726069042e-1,8.61813938124161627e-1,5.74703912775035408e-1,0.00000000000000000e0,3.19490668177528294e-16,4.64261396377918363e-17,Nominal
3321,-6.50812664117911277e-1,4.00700180148507723e-1,2.95113050955433387e-1,1.11022302462515654e-16,1.58231126132104815e-16,1.30364930888427341e-16,Nominal
3322,5.54374960509967041e-1,7.28017204521807182e-1,3.24324879484039763e-1,0.00000000000000000e0,2.36330210483615170e-16,8.32667268468867405e-17,Nominal
3323,-5.73093743285927770e-1,-9.44019398713282332e-1,3.60569067101103480e-1,0.00000000000000000e0,3.38231043366220042e-16,3.32849996320979018e-16,Nominal
3324,8.83562660754855012e-1,-9.08198359987705484e-1,1.03612015175884986e0,1.11022302462515654e-16,3.38231043366220042e-16,1.94289029309402395e-16,Nominal
3325,9.46200600565631822e-1,1.00419186530983362e-1,7.73283010402898707e-2,1.11022302462515654e-16,3.40501075845747652e-16,5.00370755310840121e-17,Nominal
3326,4.14446774700268472e-1,9.61347282116503887e-1,4.38630488389358475e-1,0.00000000000000000e0,2.26339869489890067e-16,1.76089386689358699e-16,Nominal
3327,8.90766551852106847e-2,-7.45764787084882474e-1,1.30020759766249605e0,0.00000000000000000e0,3.56526824137479974e-16,3.94053425015214009e-17,Nominal
3328,5.77742972966013291e-2,-8.95112723137903243e-1,5.47434078899295185e-1,0.00000000000000000e0,4.81141122037335011e-16,3.74833764520982686e-16,Nominal
3329,-5.56450254416027690e-1,-6.97957386639967314e-1,5.50179804114224735e-2,0.00000000000000000e0,3.34221388864416762e-16,1.27192026215690030e-16,Nominal
3330,3.62768850671416621e-1,-3.41648670693456058e-1,1.41583458257792971e0,0.00000000000000000e0,5.03057844280836955e-16,9.61481343191781908e-17,Nominal
3331,-9.39180561311605766e-1,-1.00548022223385658e-1,1.08237842854783883e-1,0.00000000000000000e0,5.03440543342866079e-16,5.63547555960856942e-16,Nominal
3332,8.15539350318508882e-1,-5.98572220570177782e-1,5.20393007855059153e-1,1.11022302462515654e-16,6.07143303805384088e-16,2.26366458608277258e-16,Nominal
3333,6.39909297608842520e-1,-3.90164309334264159e-1,9.82763203425072729e-1,0.00000000000000000e0,3.33644647470302183e-16,3.95136347580227957e-16,Nominal
3334,-8.32738255442118325e-1,-2.58075301667613610e-1,1.08296804721167383e0,0.00000000000000000e0,5.92696905556484090e-16,9.53768282026137322e-17,Nominal
3335,-9.04273647001803127e-2,-6.38880947456402559e-1,1.01058553952897645e-1,0.00000000000000000e0,5.56497560693187180e-16,3.91476204098615330e-16,Nominal
3336,-8.77166132869769966e-1,9.23690343521680779e-1,3.04899344007032447e-1,0.00000000000000000e0,3.53270803203849382e-16,3.07731644940399560e-16,Nominal
3337,-4.09799407124134873e-1,2.33201504493235401e-1,8.37070914436630842e-1,0.00000000000000000e0,3.70825293135795475e-16,7.88106850030428018e-17,Nominal
